quarter,time,call_category,call_type,committing_player,committing_team,disadvantaged_player,disadvantaged_team,decision,indirect,comment,flag,date,away,home,winner,game,video,ref_1,ref_2,ref_3,game_info,source
Q4,00:09.7,Foul,Personal,Devin Harris,Mavericks,Josh Smith,Rockets,CC,,Harris (DAL) commits a take foul on Smith (HOU).,,"Apr 02, 2015",Rockets,Mavericks,Rockets,"Rockets @ Mavericks (Apr 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401125&eventNum=605,#13 Monty McCutchen,#38 Michael Smith,#63 Derek Richardson,http://www.nba.com/games/20150402/HOUDAL/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-HOU-DAL-4-2-15.pdf
Q4,01:34.0,Foul,Personal,Andre Iguodala,Warriors,TJ Warren,Suns,CNC,,Iguodala (GSW) cleanly knocks the ball away from Warren (PHX).,,"Apr 02, 2015",Suns,Warriors,Warriors,"Suns @ Warriors (Apr 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401126&eventNum=1274,,,,http://www.nba.com/games/20150402/PHOGSW/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-PHX-GSW-4-2-15.pdf
Q4,01:23.0,Foul,Loose Ball,PJ Tucker,Suns,Klay Thompson,Warriors,CNC,,Tucker (PHX) makes incidental contact with Thompson's (GSW) leg while diving for the loose ball.,,"Apr 02, 2015",Suns,Warriors,Warriors,"Suns @ Warriors (Apr 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401126&eventNum=1275,,,,http://www.nba.com/games/20150402/PHOGSW/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-PHX-GSW-4-2-15.pdf
Q4,01:20.0,Foul,Shooting,Markieff Morris,Suns,Klay Thompson,Warriors,CC,,Morris (PHX) does not establish legal guarding position and is still sliding to his left prior to the start of Thompson's (GSW) upward shooting motion.,,"Apr 02, 2015",Suns,Warriors,Warriors,"Suns @ Warriors (Apr 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401126&eventNum=495,,,,http://www.nba.com/games/20150402/PHOGSW/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-PHX-GSW-4-2-15.pdf
Q4,00:37.8,Foul,Offensive,Andrew Bogut,Warriors,Archie Goodwin,Suns,CNC,,Bogut (GSW) sets the screen on Goodwin (PHX) and gives him the opportunity to stop and/or change direction.,,"Apr 02, 2015",Suns,Warriors,Warriors,"Suns @ Warriors (Apr 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401126&eventNum=1276,,,,http://www.nba.com/games/20150402/PHOGSW/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-PHX-GSW-4-2-15.pdf
Q4,00:36.8,Foul,Offensive,Andrew Bogut,Warriors,Archie Goodwin,Suns,INC,,"Bogut (GSW) sets the screen on Goodwin (PHX) and continues backing into him, not giving him the opportunity to change direction.",,"Apr 02, 2015",Suns,Warriors,Warriors,"Suns @ Warriors (Apr 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401126&eventNum=1277,,,,http://www.nba.com/games/20150402/PHOGSW/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-PHX-GSW-4-2-15.pdf
Q4,00:34.2,Foul,Personal,Andre Iguodala,Warriors,Markieff Morris,Suns,CNC,,Iguodala (GSW) and Morris (PHX) briefly engage away from the ball.,,"Apr 02, 2015",Suns,Warriors,Warriors,"Suns @ Warriors (Apr 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401126&eventNum=1278,,,,http://www.nba.com/games/20150402/PHOGSW/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-PHX-GSW-4-2-15.pdf
Q4,00:28.1,Foul,Shooting,Andrew Bogut,Warriors,PJ Tucker,Suns,CNC,,Bogut (GSW) does not affect Tucker's (PHX) RSBQ on his baseline drive.,,"Apr 02, 2015",Suns,Warriors,Warriors,"Suns @ Warriors (Apr 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401126&eventNum=1279,,,,http://www.nba.com/games/20150402/PHOGSW/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-PHX-GSW-4-2-15.pdf
Q4,00:14.0,Foul,Shooting,Markieff Morris,Suns,Harrison Barnes,Warriors,CNC,,Morris (PHX) jumps vertically and maintains legal guarding position as he defends Barnes' (GSW) shot attempt.,,"Apr 02, 2015",Suns,Warriors,Warriors,"Suns @ Warriors (Apr 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401126&eventNum=1280,,,,http://www.nba.com/games/20150402/PHOGSW/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-PHX-GSW-4-2-15.pdf
Q4,00:13.2,Foul,Loose Ball,Andrew Bogut,Warriors,PJ Tucker,Suns,INC,,Bogut (GSW) dislodges Tucker (PHX) by pushing him with two hands to the back and the push affects his ability to retrieve the rebound.,,"Apr 02, 2015",Suns,Warriors,Warriors,"Suns @ Warriors (Apr 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401126&eventNum=1273,,,,http://www.nba.com/games/20150402/PHOGSW/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-PHX-GSW-4-2-15.pdf
Q4,00:06.8,Foul,Offensive,Markieff Morris,Suns,Klay Thompson,Warriors,CNC,,Thompson (GSW) avoids contact with Morris (PHX) who stick his hip out in an attempt to set a screen.,,"Apr 02, 2015",Suns,Warriors,Warriors,"Suns @ Warriors (Apr 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401126&eventNum=1282,,,,http://www.nba.com/games/20150402/PHOGSW/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-PHX-GSW-4-2-15.pdf
Q4,00:06.8,Instant Replay,Support Ruling,,,,,CC,,"After communicating with the Replay Center, the ruling on the court that Curry's (GSW) field goal was a 3 pointer was upheld.",,"Apr 02, 2015",Suns,Warriors,Warriors,"Suns @ Warriors (Apr 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401126&eventNum=518,,,,http://www.nba.com/games/20150402/PHOGSW/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-PHX-GSW-4-2-15.pdf
Q4,00:05.6,Foul,Shooting,Klay Thompson,Warriors,Eric Bledsoe,Suns,CNC,,LHH shows Thompson (GSW) makes incidental contact with Bledsoe's (PHX) shoulder during his layup attempt.,,"Apr 02, 2015",Suns,Warriors,Warriors,"Suns @ Warriors (Apr 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401126&eventNum=1281,,,,http://www.nba.com/games/20150402/PHOGSW/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-PHX-GSW-4-2-15.pdf
Q4,00:04.5,Foul,Offensive,Marreese Speights,Warriors,Archie Goodwin,Suns,CNC,,Speights (GSW) sets the screen on Goodwin (PHX) and gives him the opportunity to stop and/or change direction.,,"Apr 02, 2015",Suns,Warriors,Warriors,"Suns @ Warriors (Apr 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401126&eventNum=1284,,,,http://www.nba.com/games/20150402/PHOGSW/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-PHX-GSW-4-2-15.pdf
Q4,00:02.9,Foul,Personal,Eric Bledsoe,Suns,Harrison Barnes,Warriors,CNC,,RATR and RHH show Bledsoe (PHX) cleanly knocks the ball away from Barnes (GSW) twice prior to Barnes regaining control and making the shot.,,"Apr 02, 2015",Suns,Warriors,Warriors,"Suns @ Warriors (Apr 02, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401126&eventNum=1283,,,,http://www.nba.com/games/20150402/PHOGSW/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-PHX-GSW-4-2-15.pdf
Q4,01:55.0,Foul,Personal,Steven Adams,Thunder,Zach Randolph,Grizzlies,CNC,,Adams (OKC) maintains legal guarding position as he defends Randolph's (MEM) drive.,,"Apr 03, 2015",Thunder,Grizzlies,Grizzlies,"Thunder @ Grizzlies (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401132&eventNum=1301,#13 Monty McCutchen,#26 Pat Fraher,#79 Kevin Scott,http://www.nba.com/games/20150403/OKCMEM/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-OKC-MEM-4-3-15.pdf
Q4,01:52.0,Foul,Shooting,Dion Waiters,Thunder,Courtney Lee,Grizzlies,CNC,,Waiters (OKC) cleanly strips the ball from Lee (MEM).,,"Apr 03, 2015",Thunder,Grizzlies,Grizzlies,"Thunder @ Grizzlies (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401132&eventNum=1302,#13 Monty McCutchen,#26 Pat Fraher,#79 Kevin Scott,http://www.nba.com/games/20150403/OKCMEM/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-OKC-MEM-4-3-15.pdf
Q4,01:50.0,Foul,Offensive,Marc Gasol,Grizzlies,Dion Waiters,Thunder,CNC,,Gasol (MEM) sets the screen on Waiters (OKC) and gives him the opportunity to stop and/or change direction.,,"Apr 03, 2015",Thunder,Grizzlies,Grizzlies,"Thunder @ Grizzlies (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401132&eventNum=1298,#13 Monty McCutchen,#26 Pat Fraher,#79 Kevin Scott,http://www.nba.com/games/20150403/OKCMEM/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-OKC-MEM-4-3-15.pdf
Q4,01:19.0,Foul,Defense 3 Second,Russell Westbrook,Thunder,,Grizzlies,INC,,Westbrook (OKC) is in the paint for longer than 3 seconds without actively guarding a man.,,"Apr 03, 2015",Thunder,Grizzlies,Grizzlies,"Thunder @ Grizzlies (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401132&eventNum=1304,#13 Monty McCutchen,#26 Pat Fraher,#79 Kevin Scott,http://www.nba.com/games/20150403/OKCMEM/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-OKC-MEM-4-3-15.pdf
Q4,00:40.5,Foul,Shooting,Jeff Green,Grizzlies,Russell Westbrook,Thunder,CC,,Green (MEM) makes contact to Westbrook's (OKC) face with his knee on the layup attempt.,,"Apr 03, 2015",Thunder,Grizzlies,Grizzlies,"Thunder @ Grizzlies (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401132&eventNum=517,#13 Monty McCutchen,#26 Pat Fraher,#79 Kevin Scott,http://www.nba.com/games/20150403/OKCMEM/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-OKC-MEM-4-3-15.pdf
Q4,00:27.5,Foul,Shooting,Kyle Singler,Thunder,Courtney Lee,Grizzlies,CNC,,Singler (OKC) jumps vertically and legally contests Lee's (MEM) driving layup attempt.,,"Apr 03, 2015",Thunder,Grizzlies,Grizzlies,"Thunder @ Grizzlies (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401132&eventNum=1295,#13 Monty McCutchen,#26 Pat Fraher,#79 Kevin Scott,http://www.nba.com/games/20150403/OKCMEM/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-OKC-MEM-4-3-15.pdf
Q4,00:21.2,Foul,Loose Ball,Dion Waiters,Thunder,Mike Conley,Grizzlies,CNC,,Waiters (OKC) does not dislodge Conley (MEM) during rebounding.,,"Apr 03, 2015",Thunder,Grizzlies,Grizzlies,"Thunder @ Grizzlies (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401132&eventNum=1297,#13 Monty McCutchen,#26 Pat Fraher,#79 Kevin Scott,http://www.nba.com/games/20150403/OKCMEM/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-OKC-MEM-4-3-15.pdf
Q4,00:17.6,Foul,Personal,Enes Kanter,Thunder,Mike Conley,Grizzlies,CC,,Kanter (OKC) commits a take foul on Conley (MEM).,,"Apr 03, 2015",Thunder,Grizzlies,Grizzlies,"Thunder @ Grizzlies (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401132&eventNum=531,#13 Monty McCutchen,#26 Pat Fraher,#79 Kevin Scott,http://www.nba.com/games/20150403/OKCMEM/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-OKC-MEM-4-3-15.pdf
Q4,00:16.7,Foul,Personal,Anthony Morrow,Thunder,Jeff Green,Grizzlies,CC,,Morrow (OKC) commits a take foul on Green (MEM).,,"Apr 03, 2015",Thunder,Grizzlies,Grizzlies,"Thunder @ Grizzlies (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401132&eventNum=534,#13 Monty McCutchen,#26 Pat Fraher,#79 Kevin Scott,http://www.nba.com/games/20150403/OKCMEM/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-OKC-MEM-4-3-15.pdf
Q4,00:15.2,Violation,Lane,Russell Westbrook,Thunder,,Grizzlies,INC,,Westbrook (OKC) breaks the plane of the FT line before the ball makes contact with the rim.,,"Apr 03, 2015",Thunder,Grizzlies,Grizzlies,"Thunder @ Grizzlies (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401132&eventNum=1299,#13 Monty McCutchen,#26 Pat Fraher,#79 Kevin Scott,http://www.nba.com/games/20150403/OKCMEM/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-OKC-MEM-4-3-15.pdf
Q4,00:15.2,Foul,Personal,Nick Calathes,Grizzlies,Russell Westbrook,Thunder,CC,,Calathes (MEM) makes body to body contact with Westbrook (OKC) causing him to lose his balance and fall to the floor.,,"Apr 03, 2015",Thunder,Grizzlies,Grizzlies,"Thunder @ Grizzlies (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401132&eventNum=541,#13 Monty McCutchen,#26 Pat Fraher,#79 Kevin Scott,http://www.nba.com/games/20150403/OKCMEM/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-OKC-MEM-4-3-15.pdf
Q4,00:10.7,Foul,Personal,Steven Adams,Thunder,Courtney Lee,Grizzlies,CC,,Adams (OKC) commits a take foul on Lee (MEM).,,"Apr 03, 2015",Thunder,Grizzlies,Grizzlies,"Thunder @ Grizzlies (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401132&eventNum=551,#13 Monty McCutchen,#26 Pat Fraher,#79 Kevin Scott,http://www.nba.com/games/20150403/OKCMEM/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-OKC-MEM-4-3-15.pdf
Q4,00:06.8,Foul,Offensive,Steven Adams,Thunder,Beno Udrih,Grizzlies,CNC,,Adams (OKC) sets the screen on Udrih (MEM) and gives him the opportunity to stop and/or change direction.,,"Apr 03, 2015",Thunder,Grizzlies,Grizzlies,"Thunder @ Grizzlies (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401132&eventNum=1300,#13 Monty McCutchen,#26 Pat Fraher,#79 Kevin Scott,http://www.nba.com/games/20150403/OKCMEM/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-OKC-MEM-4-3-15.pdf
Q4,01:53.0,Foul,Offensive,Reggie Jackson,Pistons,Aaron Brooks,Bulls,CNC,,Jackson's (DET) incidental contact does not affect Brooks' (CHI) ability to defend.,,"Apr 03, 2015",Pistons,Bulls,Bulls,"Pistons @ Bulls (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401131&eventNum=1218,#17 Joe Crawford,#76 Steven Anderson,#42 Eric Lewis,http://www.nba.com/games/20150403/DETCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-DET-CHI-4-3-15.pdf
Q4,01:41.0,Foul,Shooting,Pau Gasol,Bulls,Andre Drummond,Pistons,CNC,,Gasol (CHI) and Gibson (CHI) make incidental contact as they legally contest Drummond's (DET) reverse layup attempt.,,"Apr 03, 2015",Pistons,Bulls,Bulls,"Pistons @ Bulls (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401131&eventNum=1214,#17 Joe Crawford,#76 Steven Anderson,#42 Eric Lewis,http://www.nba.com/games/20150403/DETCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-DET-CHI-4-3-15.pdf
Q4,01:25.0,Foul,Personal,Andre Drummond,Pistons,Aaron Brooks,Bulls,CC,,Drummond (DET) bumps Brooks (CHI) and the contact affects his RSBQ.,,"Apr 03, 2015",Pistons,Bulls,Bulls,"Pistons @ Bulls (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401131&eventNum=466,#17 Joe Crawford,#76 Steven Anderson,#42 Eric Lewis,http://www.nba.com/games/20150403/DETCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-DET-CHI-4-3-15.pdf
Q4,01:18.0,Foul,Offensive,Taj Gibson,Bulls,Reggie Jackson,Pistons,CNC,,Gibson (CHI) sets the screen on Jackson (DET) and gives him the opportunity to stop and/or change direction.,,"Apr 03, 2015",Pistons,Bulls,Bulls,"Pistons @ Bulls (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401131&eventNum=1219,#17 Joe Crawford,#76 Steven Anderson,#42 Eric Lewis,http://www.nba.com/games/20150403/DETCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-DET-CHI-4-3-15.pdf
Q4,01:15.0,Foul,Loose Ball,Reggie Jackson,Pistons,Taj Gibson,Bulls,CNC,,Jackson (DET) and Gibson (CHI) briefly engage while setting up for rebounding position.,,"Apr 03, 2015",Pistons,Bulls,Bulls,"Pistons @ Bulls (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401131&eventNum=1215,#17 Joe Crawford,#76 Steven Anderson,#42 Eric Lewis,http://www.nba.com/games/20150403/DETCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-DET-CHI-4-3-15.pdf
Q4,01:15.0,Foul,Shooting,Shawne Williams,Pistons,Aaron Brooks,Bulls,CNC,,Williams (DET) maintains legal guarding position as he defends Brooks' (CHI) drive to the basket.,,"Apr 03, 2015",Pistons,Bulls,Bulls,"Pistons @ Bulls (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401131&eventNum=1215,#17 Joe Crawford,#76 Steven Anderson,#42 Eric Lewis,http://www.nba.com/games/20150403/DETCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-DET-CHI-4-3-15.pdf
Q4,01:12.0,Foul,Personal,Jimmy Butler,Bulls,Reggie Jackson,Pistons,CC,,Butler (CHI) hand checks Jackson (DET) on the perimeter.,,"Apr 03, 2015",Pistons,Bulls,Bulls,"Pistons @ Bulls (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401131&eventNum=475,#17 Joe Crawford,#76 Steven Anderson,#42 Eric Lewis,http://www.nba.com/games/20150403/DETCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-DET-CHI-4-3-15.pdf
Q4,00:57.3,Foul,Shooting,Joakim Noah,Bulls,Andre Drummond,Pistons,CC,,Noah (CHI) jumps forward into Drummond (DET) and affects his shot at the basket.,,"Apr 03, 2015",Pistons,Bulls,Bulls,"Pistons @ Bulls (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401131&eventNum=478,#17 Joe Crawford,#76 Steven Anderson,#42 Eric Lewis,http://www.nba.com/games/20150403/DETCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-DET-CHI-4-3-15.pdf
Q4,00:43.2,Foul,Personal,Andre Drummond,Pistons,Pau Gasol,Bulls,CNC,,Drummond's (DET) contact does not affect Gasol's (CHI) RSBQ.,,"Apr 03, 2015",Pistons,Bulls,Bulls,"Pistons @ Bulls (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401131&eventNum=1217,#17 Joe Crawford,#76 Steven Anderson,#42 Eric Lewis,http://www.nba.com/games/20150403/DETCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-DET-CHI-4-3-15.pdf
Q4,00:05.7,Foul,Shooting,Andre Drummond,Pistons,Pau Gasol,Bulls,CC,,Drummond (DET) makes contact to Gasol's (CHI) body on the successful putback dunk.,,"Apr 03, 2015",Pistons,Bulls,Bulls,"Pistons @ Bulls (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401131&eventNum=496,#17 Joe Crawford,#76 Steven Anderson,#42 Eric Lewis,http://www.nba.com/games/20150403/DETCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-DET-CHI-4-3-15.pdf
Q4,00:04.6,Foul,Shooting,E'Twaun Moore,Bulls,Kentavious Caldwell-Pope,Pistons,CNC,,Moore (CHI) legally contests Caldwell-Pope's (DET) jump shot.,,"Apr 03, 2015",Pistons,Bulls,Bulls,"Pistons @ Bulls (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401131&eventNum=1216,#17 Joe Crawford,#76 Steven Anderson,#42 Eric Lewis,http://www.nba.com/games/20150403/DETCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-DET-CHI-4-3-15.pdf
Q4,00:01.6,Foul,Personal,Andre Drummond,Pistons,Nikola Mirotic,Bulls,CC,,Drummond (DET) commits a take foul on Mirotic (CHI).,,"Apr 03, 2015",Pistons,Bulls,Bulls,"Pistons @ Bulls (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401131&eventNum=511,#17 Joe Crawford,#76 Steven Anderson,#42 Eric Lewis,http://www.nba.com/games/20150403/DETCHI/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-DET-CHI-4-3-15.pdf
Q4,01:53.0,Foul,Personal,Joe Johnson,Nets,DeMar DeRozan,Raptors,CNC,,Johnson (BKN) and Brown (BKN) make incidental contact that does not affect DeRozan's (TOR) RSBQ at the start of his drive.,,"Apr 03, 2015",Raptors,Nets,Nets,"Raptors @ Nets (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401130&eventNum=1260,#48 Scott Foster,#44 Eli Roe,#16 David Guthrie,http://www.nba.com/games/20150403/TORBKN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-TOR-BKN-4-3-15.pdf
Q4,01:52.0,Foul,Shooting,Joe Johnson,Nets,DeMar DeRozan,Raptors,CNC,,LATR shows Johnson (BKN) legally contests DeRozan's (TOR) shot attempt.,,"Apr 03, 2015",Raptors,Nets,Nets,"Raptors @ Nets (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401130&eventNum=1261,#48 Scott Foster,#44 Eli Roe,#16 David Guthrie,http://www.nba.com/games/20150403/TORBKN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-TOR-BKN-4-3-15.pdf
Q4,01:49.0,Instant Replay,Support Ruling,,,,,CC,,"After communicating with the Replay Center, the ruling on the court that Williams (BKN) touched the ball last was upheld and TOR is awarded possession.",,"Apr 03, 2015",Raptors,Nets,Nets,"Raptors @ Nets (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401130&eventNum=473,#48 Scott Foster,#44 Eli Roe,#16 David Guthrie,http://www.nba.com/games/20150403/TORBKN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-TOR-BKN-4-3-15.pdf
Q4,01:08.0,Foul,Personal,Brook Lopez,Nets,DeMar DeRozan,Raptors,CNC,,Lopez (BKN) makes incidental contact and does not affect DeRozan's (TOR) RSBQ at the start of his drive.,,"Apr 03, 2015",Raptors,Nets,Nets,"Raptors @ Nets (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401130&eventNum=1264,#48 Scott Foster,#44 Eli Roe,#16 David Guthrie,http://www.nba.com/games/20150403/TORBKN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-TOR-BKN-4-3-15.pdf
Q4,00:44.5,Foul,Personal,Joe Johnson,Nets,DeMar DeRozan,Raptors,CNC,,Johnson (BKN) and DeRozan (TOR) make incidental contact on the perimeter away from the ball.,,"Apr 03, 2015",Raptors,Nets,Nets,"Raptors @ Nets (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401130&eventNum=1266,#48 Scott Foster,#44 Eli Roe,#16 David Guthrie,http://www.nba.com/games/20150403/TORBKN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-TOR-BKN-4-3-15.pdf
Q4,00:25.8,Foul,Shooting,Greivis Vasquez,Raptors,Deron Williams,Nets,CNC,,L-SLA shows that Vasquez (TOR) has his hand on Williams' (BKN) hip but there is no push that affects his shot attempt.,,"Apr 03, 2015",Raptors,Nets,Nets,"Raptors @ Nets (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401130&eventNum=1258,#48 Scott Foster,#44 Eli Roe,#16 David Guthrie,http://www.nba.com/games/20150403/TORBKN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-TOR-BKN-4-3-15.pdf
Q4,00:11.3,Foul,Personal,Patrick Patterson,Raptors,Thaddeus Young,Nets,CNC,,Patterson (TOR) attempts a take foul on Young (BKN) but never makes contact.,,"Apr 03, 2015",Raptors,Nets,Nets,"Raptors @ Nets (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401130&eventNum=1268,#48 Scott Foster,#44 Eli Roe,#16 David Guthrie,http://www.nba.com/games/20150403/TORBKN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-TOR-BKN-4-3-15.pdf
Q4,00:09.6,Foul,Clear Path,DeMar DeRozan,Raptors,Joe Johnson,Nets,CC,,DeRozan (TOR) commits a clear path foul on Johnson (BKN).,,"Apr 03, 2015",Raptors,Nets,Nets,"Raptors @ Nets (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401130&eventNum=491,#48 Scott Foster,#44 Eli Roe,#16 David Guthrie,http://www.nba.com/games/20150403/TORBKN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-TOR-BKN-4-3-15.pdf
Q4,00:09.6,Instant Replay,Support Ruling,DeMar DeRozan,Raptors,Joe Johnson,Nets,CC,,"After communicating with the Replay Center, the ruling on the court that DeRozan (TOR) committed a clear path foul was upheld.",,"Apr 03, 2015",Raptors,Nets,Nets,"Raptors @ Nets (Apr 03, 2015)",http://official.nba.com/last-two-minute-report/?gameNo=0021401130&eventNum=492,#48 Scott Foster,#44 Eli Roe,#16 David Guthrie,http://www.nba.com/games/20150403/TORBKN/gameinfo.html,http://official.nba.com/wp-content/uploads/sites/4/2015/04/L2M-TOR-BKN-4-3-15.pdf
